global_index,scene_id,scene_key,crop_group,crop_name,region_group,region_name,date,region_code,field_code,image_index,height,width,bands,band_order,blue_tif,green_tif,red_tif,rededge_tif,nir_tif,json_path,hr_npy,lr_x2_npy,lr_x3_npy,lr_x4_npy,status
16299,scene_016299,221005BR0030155,1,배추,3,충청도,221005,BR,003,0155,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0155.tif,221005BR003G0155.tif,221005BR003R0155.tif,221005BR003E0155.tif,221005BR003N0155.tif,221005BR003B0155.json,HR_npy/scene_016299_1배추_3충청도_HR.npy,LR_x2_npy/scene_016299_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016299_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016299_1배추_3충청도_LR_x4.npy,success
16300,scene_016300,221005BR0030156,1,배추,3,충청도,221005,BR,003,0156,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0156.tif,221005BR003G0156.tif,221005BR003R0156.tif,221005BR003E0156.tif,221005BR003N0156.tif,221005BR003B0156.json,HR_npy/scene_016300_1배추_3충청도_HR.npy,LR_x2_npy/scene_016300_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016300_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016300_1배추_3충청도_LR_x4.npy,success
16301,scene_016301,221005BR0030157,1,배추,3,충청도,221005,BR,003,0157,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0157.tif,221005BR003G0157.tif,221005BR003R0157.tif,221005BR003E0157.tif,221005BR003N0157.tif,221005BR003B0157.json,HR_npy/scene_016301_1배추_3충청도_HR.npy,LR_x2_npy/scene_016301_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016301_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016301_1배추_3충청도_LR_x4.npy,success
16302,scene_016302,221005BR0030160,1,배추,3,충청도,221005,BR,003,0160,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0160.tif,221005BR003G0160.tif,221005BR003R0160.tif,221005BR003E0160.tif,221005BR003N0160.tif,221005BR003B0160.json,HR_npy/scene_016302_1배추_3충청도_HR.npy,LR_x2_npy/scene_016302_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016302_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016302_1배추_3충청도_LR_x4.npy,success
16303,scene_016303,221005BR0030161,1,배추,3,충청도,221005,BR,003,0161,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0161.tif,221005BR003G0161.tif,221005BR003R0161.tif,221005BR003E0161.tif,221005BR003N0161.tif,221005BR003B0161.json,HR_npy/scene_016303_1배추_3충청도_HR.npy,LR_x2_npy/scene_016303_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016303_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016303_1배추_3충청도_LR_x4.npy,success
16304,scene_016304,221005BR0030162,1,배추,3,충청도,221005,BR,003,0162,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0162.tif,221005BR003G0162.tif,221005BR003R0162.tif,221005BR003E0162.tif,221005BR003N0162.tif,221005BR003B0162.json,HR_npy/scene_016304_1배추_3충청도_HR.npy,LR_x2_npy/scene_016304_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016304_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016304_1배추_3충청도_LR_x4.npy,success
16305,scene_016305,221005BR0030163,1,배추,3,충청도,221005,BR,003,0163,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0163.tif,221005BR003G0163.tif,221005BR003R0163.tif,221005BR003E0163.tif,221005BR003N0163.tif,221005BR003B0163.json,HR_npy/scene_016305_1배추_3충청도_HR.npy,LR_x2_npy/scene_016305_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016305_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016305_1배추_3충청도_LR_x4.npy,success
16306,scene_016306,221005BR0030169,1,배추,3,충청도,221005,BR,003,0169,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0169.tif,221005BR003G0169.tif,221005BR003R0169.tif,221005BR003E0169.tif,221005BR003N0169.tif,221005BR003B0169.json,HR_npy/scene_016306_1배추_3충청도_HR.npy,LR_x2_npy/scene_016306_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016306_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016306_1배추_3충청도_LR_x4.npy,success
16307,scene_016307,221005BR0030170,1,배추,3,충청도,221005,BR,003,0170,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0170.tif,221005BR003G0170.tif,221005BR003R0170.tif,221005BR003E0170.tif,221005BR003N0170.tif,221005BR003B0170.json,HR_npy/scene_016307_1배추_3충청도_HR.npy,LR_x2_npy/scene_016307_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016307_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016307_1배추_3충청도_LR_x4.npy,success
16308,scene_016308,221005BR0030172,1,배추,3,충청도,221005,BR,003,0172,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0172.tif,221005BR003G0172.tif,221005BR003R0172.tif,221005BR003E0172.tif,221005BR003N0172.tif,221005BR003B0172.json,HR_npy/scene_016308_1배추_3충청도_HR.npy,LR_x2_npy/scene_016308_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016308_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016308_1배추_3충청도_LR_x4.npy,success
16309,scene_016309,221005BR0030173,1,배추,3,충청도,221005,BR,003,0173,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0173.tif,221005BR003G0173.tif,221005BR003R0173.tif,221005BR003E0173.tif,221005BR003N0173.tif,221005BR003B0173.json,HR_npy/scene_016309_1배추_3충청도_HR.npy,LR_x2_npy/scene_016309_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016309_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016309_1배추_3충청도_LR_x4.npy,success
16310,scene_016310,221005BR0030175,1,배추,3,충청도,221005,BR,003,0175,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0175.tif,221005BR003G0175.tif,221005BR003R0175.tif,221005BR003E0175.tif,221005BR003N0175.tif,221005BR003B0175.json,HR_npy/scene_016310_1배추_3충청도_HR.npy,LR_x2_npy/scene_016310_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016310_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016310_1배추_3충청도_LR_x4.npy,success
16311,scene_016311,221005BR0030176,1,배추,3,충청도,221005,BR,003,0176,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0176.tif,221005BR003G0176.tif,221005BR003R0176.tif,221005BR003E0176.tif,221005BR003N0176.tif,221005BR003B0176.json,HR_npy/scene_016311_1배추_3충청도_HR.npy,LR_x2_npy/scene_016311_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016311_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016311_1배추_3충청도_LR_x4.npy,success
16312,scene_016312,221005BR0030186,1,배추,3,충청도,221005,BR,003,0186,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0186.tif,221005BR003G0186.tif,221005BR003R0186.tif,221005BR003E0186.tif,221005BR003N0186.tif,221005BR003B0186.json,HR_npy/scene_016312_1배추_3충청도_HR.npy,LR_x2_npy/scene_016312_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016312_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016312_1배추_3충청도_LR_x4.npy,success
16313,scene_016313,221005BR0030187,1,배추,3,충청도,221005,BR,003,0187,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0187.tif,221005BR003G0187.tif,221005BR003R0187.tif,221005BR003E0187.tif,221005BR003N0187.tif,221005BR003B0187.json,HR_npy/scene_016313_1배추_3충청도_HR.npy,LR_x2_npy/scene_016313_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016313_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016313_1배추_3충청도_LR_x4.npy,success
16314,scene_016314,221005BR0030188,1,배추,3,충청도,221005,BR,003,0188,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0188.tif,221005BR003G0188.tif,221005BR003R0188.tif,221005BR003E0188.tif,221005BR003N0188.tif,221005BR003B0188.json,HR_npy/scene_016314_1배추_3충청도_HR.npy,LR_x2_npy/scene_016314_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016314_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016314_1배추_3충청도_LR_x4.npy,success
16315,scene_016315,221005BR0030189,1,배추,3,충청도,221005,BR,003,0189,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0189.tif,221005BR003G0189.tif,221005BR003R0189.tif,221005BR003E0189.tif,221005BR003N0189.tif,221005BR003B0189.json,HR_npy/scene_016315_1배추_3충청도_HR.npy,LR_x2_npy/scene_016315_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016315_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016315_1배추_3충청도_LR_x4.npy,success
16316,scene_016316,221005BR0030190,1,배추,3,충청도,221005,BR,003,0190,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0190.tif,221005BR003G0190.tif,221005BR003R0190.tif,221005BR003E0190.tif,221005BR003N0190.tif,221005BR003B0190.json,HR_npy/scene_016316_1배추_3충청도_HR.npy,LR_x2_npy/scene_016316_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016316_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016316_1배추_3충청도_LR_x4.npy,success
16317,scene_016317,221005BR0030192,1,배추,3,충청도,221005,BR,003,0192,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0192.tif,221005BR003G0192.tif,221005BR003R0192.tif,221005BR003E0192.tif,221005BR003N0192.tif,221005BR003B0192.json,HR_npy/scene_016317_1배추_3충청도_HR.npy,LR_x2_npy/scene_016317_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016317_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016317_1배추_3충청도_LR_x4.npy,success
16318,scene_016318,221005BR0030193,1,배추,3,충청도,221005,BR,003,0193,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0193.tif,221005BR003G0193.tif,221005BR003R0193.tif,221005BR003E0193.tif,221005BR003N0193.tif,221005BR003B0193.json,HR_npy/scene_016318_1배추_3충청도_HR.npy,LR_x2_npy/scene_016318_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016318_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016318_1배추_3충청도_LR_x4.npy,success
16319,scene_016319,221005BR0030203,1,배추,3,충청도,221005,BR,003,0203,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0203.tif,221005BR003G0203.tif,221005BR003R0203.tif,221005BR003E0203.tif,221005BR003N0203.tif,221005BR003B0203.json,HR_npy/scene_016319_1배추_3충청도_HR.npy,LR_x2_npy/scene_016319_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016319_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016319_1배추_3충청도_LR_x4.npy,success
16320,scene_016320,221005BR0030204,1,배추,3,충청도,221005,BR,003,0204,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0204.tif,221005BR003G0204.tif,221005BR003R0204.tif,221005BR003E0204.tif,221005BR003N0204.tif,221005BR003B0204.json,HR_npy/scene_016320_1배추_3충청도_HR.npy,LR_x2_npy/scene_016320_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016320_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016320_1배추_3충청도_LR_x4.npy,success
16321,scene_016321,221005BR0030213,1,배추,3,충청도,221005,BR,003,0213,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0213.tif,221005BR003G0213.tif,221005BR003R0213.tif,221005BR003E0213.tif,221005BR003N0213.tif,221005BR003B0213.json,HR_npy/scene_016321_1배추_3충청도_HR.npy,LR_x2_npy/scene_016321_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016321_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016321_1배추_3충청도_LR_x4.npy,success
16322,scene_016322,221005BR0030214,1,배추,3,충청도,221005,BR,003,0214,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0214.tif,221005BR003G0214.tif,221005BR003R0214.tif,221005BR003E0214.tif,221005BR003N0214.tif,221005BR003B0214.json,HR_npy/scene_016322_1배추_3충청도_HR.npy,LR_x2_npy/scene_016322_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016322_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016322_1배추_3충청도_LR_x4.npy,success
16323,scene_016323,221005BR0030215,1,배추,3,충청도,221005,BR,003,0215,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0215.tif,221005BR003G0215.tif,221005BR003R0215.tif,221005BR003E0215.tif,221005BR003N0215.tif,221005BR003B0215.json,HR_npy/scene_016323_1배추_3충청도_HR.npy,LR_x2_npy/scene_016323_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016323_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016323_1배추_3충청도_LR_x4.npy,success
16324,scene_016324,221005BR0030217,1,배추,3,충청도,221005,BR,003,0217,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0217.tif,221005BR003G0217.tif,221005BR003R0217.tif,221005BR003E0217.tif,221005BR003N0217.tif,221005BR003B0217.json,HR_npy/scene_016324_1배추_3충청도_HR.npy,LR_x2_npy/scene_016324_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016324_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016324_1배추_3충청도_LR_x4.npy,success
16325,scene_016325,221005BR0030218,1,배추,3,충청도,221005,BR,003,0218,800,800,5,"Blue,Green,Red,RedEdge,NIR",221005BR003B0218.tif,221005BR003G0218.tif,221005BR003R0218.tif,221005BR003E0218.tif,221005BR003N0218.tif,221005BR003B0218.json,HR_npy/scene_016325_1배추_3충청도_HR.npy,LR_x2_npy/scene_016325_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016325_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016325_1배추_3충청도_LR_x4.npy,success
16326,scene_016326,221006AS0010022,1,배추,3,충청도,221006,AS,001,0022,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0022.tif,221006AS001G0022.tif,221006AS001R0022.tif,221006AS001E0022.tif,221006AS001N0022.tif,221006AS001B0022.json,HR_npy/scene_016326_1배추_3충청도_HR.npy,LR_x2_npy/scene_016326_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016326_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016326_1배추_3충청도_LR_x4.npy,success
16327,scene_016327,221006AS0010023,1,배추,3,충청도,221006,AS,001,0023,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0023.tif,221006AS001G0023.tif,221006AS001R0023.tif,221006AS001E0023.tif,221006AS001N0023.tif,221006AS001B0023.json,HR_npy/scene_016327_1배추_3충청도_HR.npy,LR_x2_npy/scene_016327_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016327_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016327_1배추_3충청도_LR_x4.npy,success
16328,scene_016328,221006AS0010033,1,배추,3,충청도,221006,AS,001,0033,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0033.tif,221006AS001G0033.tif,221006AS001R0033.tif,221006AS001E0033.tif,221006AS001N0033.tif,221006AS001B0033.json,HR_npy/scene_016328_1배추_3충청도_HR.npy,LR_x2_npy/scene_016328_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016328_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016328_1배추_3충청도_LR_x4.npy,success
16329,scene_016329,221006AS0010034,1,배추,3,충청도,221006,AS,001,0034,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0034.tif,221006AS001G0034.tif,221006AS001R0034.tif,221006AS001E0034.tif,221006AS001N0034.tif,221006AS001B0034.json,HR_npy/scene_016329_1배추_3충청도_HR.npy,LR_x2_npy/scene_016329_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016329_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016329_1배추_3충청도_LR_x4.npy,success
16330,scene_016330,221006AS0010035,1,배추,3,충청도,221006,AS,001,0035,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0035.tif,221006AS001G0035.tif,221006AS001R0035.tif,221006AS001E0035.tif,221006AS001N0035.tif,221006AS001B0035.json,HR_npy/scene_016330_1배추_3충청도_HR.npy,LR_x2_npy/scene_016330_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016330_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016330_1배추_3충청도_LR_x4.npy,success
16331,scene_016331,221006AS0010036,1,배추,3,충청도,221006,AS,001,0036,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0036.tif,221006AS001G0036.tif,221006AS001R0036.tif,221006AS001E0036.tif,221006AS001N0036.tif,221006AS001B0036.json,HR_npy/scene_016331_1배추_3충청도_HR.npy,LR_x2_npy/scene_016331_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016331_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016331_1배추_3충청도_LR_x4.npy,success
16332,scene_016332,221006AS0010037,1,배추,3,충청도,221006,AS,001,0037,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0037.tif,221006AS001G0037.tif,221006AS001R0037.tif,221006AS001E0037.tif,221006AS001N0037.tif,221006AS001B0037.json,HR_npy/scene_016332_1배추_3충청도_HR.npy,LR_x2_npy/scene_016332_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016332_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016332_1배추_3충청도_LR_x4.npy,success
16333,scene_016333,221006AS0010038,1,배추,3,충청도,221006,AS,001,0038,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0038.tif,221006AS001G0038.tif,221006AS001R0038.tif,221006AS001E0038.tif,221006AS001N0038.tif,221006AS001B0038.json,HR_npy/scene_016333_1배추_3충청도_HR.npy,LR_x2_npy/scene_016333_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016333_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016333_1배추_3충청도_LR_x4.npy,success
16334,scene_016334,221006AS0010047,1,배추,3,충청도,221006,AS,001,0047,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0047.tif,221006AS001G0047.tif,221006AS001R0047.tif,221006AS001E0047.tif,221006AS001N0047.tif,221006AS001B0047.json,HR_npy/scene_016334_1배추_3충청도_HR.npy,LR_x2_npy/scene_016334_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016334_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016334_1배추_3충청도_LR_x4.npy,success
16335,scene_016335,221006AS0010048,1,배추,3,충청도,221006,AS,001,0048,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0048.tif,221006AS001G0048.tif,221006AS001R0048.tif,221006AS001E0048.tif,221006AS001N0048.tif,221006AS001B0048.json,HR_npy/scene_016335_1배추_3충청도_HR.npy,LR_x2_npy/scene_016335_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016335_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016335_1배추_3충청도_LR_x4.npy,success
16336,scene_016336,221006AS0010049,1,배추,3,충청도,221006,AS,001,0049,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0049.tif,221006AS001G0049.tif,221006AS001R0049.tif,221006AS001E0049.tif,221006AS001N0049.tif,221006AS001B0049.json,HR_npy/scene_016336_1배추_3충청도_HR.npy,LR_x2_npy/scene_016336_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016336_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016336_1배추_3충청도_LR_x4.npy,success
16337,scene_016337,221006AS0010050,1,배추,3,충청도,221006,AS,001,0050,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0050.tif,221006AS001G0050.tif,221006AS001R0050.tif,221006AS001E0050.tif,221006AS001N0050.tif,221006AS001B0050.json,HR_npy/scene_016337_1배추_3충청도_HR.npy,LR_x2_npy/scene_016337_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016337_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016337_1배추_3충청도_LR_x4.npy,success
16338,scene_016338,221006AS0010051,1,배추,3,충청도,221006,AS,001,0051,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0051.tif,221006AS001G0051.tif,221006AS001R0051.tif,221006AS001E0051.tif,221006AS001N0051.tif,221006AS001B0051.json,HR_npy/scene_016338_1배추_3충청도_HR.npy,LR_x2_npy/scene_016338_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016338_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016338_1배추_3충청도_LR_x4.npy,success
16339,scene_016339,221006AS0010052,1,배추,3,충청도,221006,AS,001,0052,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0052.tif,221006AS001G0052.tif,221006AS001R0052.tif,221006AS001E0052.tif,221006AS001N0052.tif,221006AS001B0052.json,HR_npy/scene_016339_1배추_3충청도_HR.npy,LR_x2_npy/scene_016339_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016339_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016339_1배추_3충청도_LR_x4.npy,success
16340,scene_016340,221006AS0010053,1,배추,3,충청도,221006,AS,001,0053,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0053.tif,221006AS001G0053.tif,221006AS001R0053.tif,221006AS001E0053.tif,221006AS001N0053.tif,221006AS001B0053.json,HR_npy/scene_016340_1배추_3충청도_HR.npy,LR_x2_npy/scene_016340_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016340_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016340_1배추_3충청도_LR_x4.npy,success
16341,scene_016341,221006AS0010054,1,배추,3,충청도,221006,AS,001,0054,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0054.tif,221006AS001G0054.tif,221006AS001R0054.tif,221006AS001E0054.tif,221006AS001N0054.tif,221006AS001B0054.json,HR_npy/scene_016341_1배추_3충청도_HR.npy,LR_x2_npy/scene_016341_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016341_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016341_1배추_3충청도_LR_x4.npy,success
16342,scene_016342,221006AS0010055,1,배추,3,충청도,221006,AS,001,0055,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0055.tif,221006AS001G0055.tif,221006AS001R0055.tif,221006AS001E0055.tif,221006AS001N0055.tif,221006AS001B0055.json,HR_npy/scene_016342_1배추_3충청도_HR.npy,LR_x2_npy/scene_016342_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016342_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016342_1배추_3충청도_LR_x4.npy,success
16343,scene_016343,221006AS0010061,1,배추,3,충청도,221006,AS,001,0061,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0061.tif,221006AS001G0061.tif,221006AS001R0061.tif,221006AS001E0061.tif,221006AS001N0061.tif,221006AS001B0061.json,HR_npy/scene_016343_1배추_3충청도_HR.npy,LR_x2_npy/scene_016343_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016343_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016343_1배추_3충청도_LR_x4.npy,success
16344,scene_016344,221006AS0010062,1,배추,3,충청도,221006,AS,001,0062,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0062.tif,221006AS001G0062.tif,221006AS001R0062.tif,221006AS001E0062.tif,221006AS001N0062.tif,221006AS001B0062.json,HR_npy/scene_016344_1배추_3충청도_HR.npy,LR_x2_npy/scene_016344_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016344_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016344_1배추_3충청도_LR_x4.npy,success
16345,scene_016345,221006AS0010063,1,배추,3,충청도,221006,AS,001,0063,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0063.tif,221006AS001G0063.tif,221006AS001R0063.tif,221006AS001E0063.tif,221006AS001N0063.tif,221006AS001B0063.json,HR_npy/scene_016345_1배추_3충청도_HR.npy,LR_x2_npy/scene_016345_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016345_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016345_1배추_3충청도_LR_x4.npy,success
16346,scene_016346,221006AS0010064,1,배추,3,충청도,221006,AS,001,0064,800,800,5,"Blue,Green,Red,RedEdge,NIR",221006AS001B0064.tif,221006AS001G0064.tif,221006AS001R0064.tif,221006AS001E0064.tif,221006AS001N0064.tif,221006AS001B0064.json,HR_npy/scene_016346_1배추_3충청도_HR.npy,LR_x2_npy/scene_016346_1배추_3충청도_LR_x2.npy,LR_x3_npy/scene_016346_1배추_3충청도_LR_x3.npy,LR_x4_npy/scene_016346_1배추_3충청도_LR_x4.npy,success
